NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Anjan Mutton and Chicken Products,200,"Biryani,Chinese,Fast Food,North Indian,Burger",Amritsar,Azad Nagar,Quick Bites,Very Good,4.2,357
Charming Chicken,600,North Indian,Amritsar,Basant Nagar,Quick Bites,Very Good,4.4,573
Bubby Fish & Chicken Corner,300,North Indian,Amritsar,INA Colony,Quick Bites,Good,3.8,342
Crystal Restaurant,800,"North Indian,Mughlai",Amritsar,INA Colony,Casual Dining,Very Good,4.0,304
Burgrill,450,"Fast Food,Burger",Amritsar,Ranjit Avenue,Quick Bites,Very Good,4.2,261
Muskaan,500,North Indian,Amritsar,Ranjit Avenue,Quick Bites,Good,3.9,364
Zaika Family Restaurant,300,North Indian,Amritsar,GT Road,Quick Bites,Very Good,4.1,114
Pappi Di Hatti Tandoori Magic,400,North Indian,Amritsar,White Avenue,Quick Bites,Very Good,4.1,231
Krishna Snacks Corner,150,Street Food,Amritsar,Ranjit Avenue,Quick Bites,Not rated,-,-
Munim Di Hatti,100,Beverages,Amritsar,Lawrence Road,Beverage Shop,Not rated,-,-
Pizza Lovers,200,"Pizza,Fast Food",Amritsar,Lawrence Road,Quick Bites,None,NEW,NEW
Just Baked,200,Bakery,Amritsar,Ranjit Avenue,Bakery,Not rated,-,-
American food,150,"Burger,Cafe",Amritsar,Basant Nagar,Café,None,NEW,NEW
Backyard Burgers,200,"Fast Food,Burger,Desserts,Beverages",Amritsar,Rani Ka Bagh,Quick Bites,None,NEW,NEW
Amritsari Kulcha,0,North Indian,Amritsar,INA Colony,Quick Bites,None,NEW,NEW
Bhagwati Kulcha And Spicy Hut,200,North Indian,Amritsar,Basant Nagar,Quick Bites,None,NEW,NEW
Funky Junky,350,"Fast Food,Italian",Amritsar,Ranjit Avenue,Quick Bites,None,NEW,NEW
Bhadur kulcha corner,0,,Amritsar,Basant Nagar,Casual Dining,None,NEW,NEW
J J Brothers Kulcha Point,100,"Street Food,Fast Food",Amritsar,Shastri Nagar,Quick Bites,None,NEW,NEW
Sethi's Charcoal Grill,400,"North Indian,Desserts,Beverages",Amritsar,Ranjit Avenue,Casual Dining,Not rated,-,-
Sweet Infuzion,300,Bakery,Amritsar,GT Road,none,None,NEW,NEW
Dawat E Punjab,700,"North Indian,Chinese,Fast Food",Amritsar,Rani Ka Bagh,Casual Dining,None,NEW,NEW
Tamanna Restaurant,0,North Indian,Amritsar,INA Colony,Quick Bites,None,NEW,NEW
Randhawa chicken house,0,North Indian,Amritsar,GT Road,Quick Bites,None,NEW,NEW
Talk Of The Town,500,"Chinese,Cafe,Continental,Fast Food,North Indian,Coffee,Desserts",Amritsar,Ranjit Avenue,Casual Dining,Very Good,4.0,47
Amrit Dhaba Family Restaurant,300,"North Indian,Chinese",Amritsar,GNDU Area,Dhaba,Good,3.7,57
Spicy Hut Vintage,500,"North Indian,Fast Food,Beverages",Amritsar,Ranjit Avenue,Casual Dining,Good,3.5,81
Fit Fuel,400,"Healthy Food,North Indian",Amritsar,Ranjit Avenue,Quick Bites,Good,3.7,67
Peshawari,300,"North Indian,Mughlai",Amritsar,Ranjit Avenue,Quick Bites,Good,3.6,93
South Indian Madrasi Dosa Wala,500,South Indian,Amritsar,INA Colony,Quick Bites,Good,3.8,57
Tasty Hut's Afghani Soya,400,North Indian,Amritsar,GT Road,Casual Dining,Good,3.8,81
The Cooling Pan,200,Ice Cream,Amritsar,Basant Nagar,Dessert Parlor,Average,2.9,6
Mom'z Restaurant & Cafe,600,"North Indian,Chinese,Continental",Amritsar,Lawrence Road,Casual Dining,Average,3.3,94
Mathura Chat,150,Street Food,Amritsar,Lawrence Road,Quick Bites,Average,3.3,71
Cafe Oz Restaurant & Lounge Bar,1200,"North Indian,Chinese,Continental,Italian",Amritsar,Ranjit Avenue,Casual Dining,Average,3.4,78
