NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Relax He Relax Restaurant,800,"North Indian,Chinese",Agra,Tajganj,Quick Bites,Not rated,-,-
Thali Bhojnalaya,300,"North Indian,South Indian,Chinese",Agra,Tajganj,Quick Bites,Not rated,-,-
Swad Thali,200,North Indian,Agra,Mantola,Quick Bites,Not rated,-,-
Vidhi Foods,200,North Indian,Agra,Sikandra,Quick Bites,None,NEW,NEW
Pandit Ji Sweets,200,Mithai,Agra,Shahganj,Sweet Shop,None,NEW,NEW
Jai Pepsi Cafe,100,Street Food,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
Gupta Ji Restaurant,100,North Indian,Agra,Tajganj,Quick Bites,None,NEW,NEW
Goyal Sweet,250,Mithai,Agra,Kamla Nagar,Sweet Shop,Not rated,-,-
Jai Pratha King,100,North Indian,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
New Taj Darbar,900,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Not rated,-,-
Brijwasi Chat Bandar,100,Street Food,Agra,Sikandra,Quick Bites,Not rated,-,-
Khan Baba Fruits And Juice Corner,100,Juices,Agra,Sikandra,Beverage Shop,Not rated,-,-
Eats And Treats,300,Fast Food,Agra,Civil Lines,none,None,NEW,NEW
JMD Juice and Shakes,250,"Beverages,Fast Food",Agra,Agra Cantt,Beverage Shop,Not rated,-,-
The Idea Inn,800,"North Indian,Continental,Chinese",Agra,Tajganj,Casual Dining,Not rated,-,-
Karan Restaurant,1000,"Chinese,North Indian,Fast Food",Agra,Hotel Ganga Ratan-- Tajganj,Casual Dining,Average,3.1,4
Eggstroke,500,"North Indian,Rolls,Sandwich",Agra,Civil Lines,Quick Bites,Not rated,-,-
Jain Sweet,200,"Mithai,Desserts",Agra,Sikandra,Sweet Shop,Not rated,-,-
Pratap Restaurant,500,Cuisine Varies,Agra,Tajganj,Quick Bites,None,NEW,NEW
Shree Dwarikadesh Dosa Corner,200,South Indian,Agra,Sikandra,Quick Bites,Not rated,-,-
Swad Sweets And Food Paradise,400,"North Indian,South Indian,Chinese",Agra,Shahganj,Quick Bites,Not rated,-,-
Agra Prasadam,250,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Bedariya Ram Gajak Wale,700,Desserts,Agra,Mantola,Quick Bites,Not rated,-,-
Food By Kilo,250,North Indian,Agra,Civil Lines,Quick Bites,None,NEW,NEW
Rajput Food Corner,150,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Zaika's - The Taste,300,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Green Park Restaurant,600,"North Indian,Mughlai",Agra,Tajganj,Casual Dining,Not rated,-,-
Star Chilli,1250,North Indian,Agra,Tajganj,Casual Dining,Not rated,-,-
The Glass Onion Cafe And Family Corner,250,North Indian,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
