NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
The London Shakes,300,"Beverages,Fast Food",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.5,21
L R Venus Cafe,250,Fast Food,Ajmer,Dhola Bhata Colony,Quick Bites,Good,3.5,9
Sada Adda,200,Chinese,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
7th Heaven,250,"North Indian,Desserts,Burger",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.3,11
Jai Hind Restaurant,300,"South Indian,Chinese",Ajmer,Railway Quarters,Quick Bites,Average,3.4,20
Maharaja's Restaurant,300,North Indian,Ajmer,Adarsh Nagar,Quick Bites,Average,3.3,16
Hotel Anurag,250,"Fast Food,Cafe,Desserts,Sandwich,North Indian,Chinese,Ice Cream",Ajmer,Pal Bhichala,Quick Bites,Average,3.3,12
Royal Bakers,200,Bakery,Ajmer,Ram Ganj,Bakery,Average,3.3,16
Chat Chatore,100,Fast Food,Ajmer,Panchsheel Nagar,Quick Bites,Average,3.3,19
Foodways,150,"Fast Food,North Indian,Chinese,Mughlai,Rolls",Ajmer,Kotra,Café,Good,3.5,13
Mamta Cake and Bakes,300,Bakery,Ajmer,Railway Quarters,Bakery,Average,3.2,17
Baskin Robbins,300,Ice Cream,Ajmer,Pal Bhichala,Dessert Parlor,Average,3.3,9
Kesar Sweets,250,"Beverages,Fast Food,Desserts,Bakery,Mithai",Ajmer,Kotra,Dessert Parlor,Average,3.4,10
Burger Express,200,"Burger,Momos,Roast Chicken,BBQ,Afghan",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.2,15
Mamta Cakes & Bakes,400,"Fast Food,Bakery",Ajmer,Panchsheel Nagar,Bakery,Good,3.5,15
Mamta Cakes & Bakes,400,"Fast Food,Bakery",Ajmer,Panchsheel Nagar,Bakery,Good,3.5,15
Fun N Food Restaurant,500,"South Indian,Fast Food,Desserts,Italian,North Indian,Chinese",Ajmer,Dhola Bhata Colony,Casual Dining,Average,3.4,10
Lazeez Chick-n-Serve,200,"Biryani,Charcoal Chicken,Mughlai,North Indian",Ajmer,Panchsheel Nagar,Quick Bites,None,NEW,NEW
The Curry & Spices,300,North Indian,Ajmer,Panchsheel Nagar,Quick Bites,Average,3.3,20
Elite Family Restaurant,750,"North Indian,Pizza,South Indian",Ajmer,Boraj Kazipura,Casual Dining,Average,3.2,5
Hotel Cross Lane,1500,"North Indian,Continental",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.3,10
Un-Curry By Data Inn,700,"Biryani,North Indian,Afghan",Ajmer,Dhola Bhata Colony,Casual Dining,Average,3.2,10
Arihant Chaat And Sweets,150,"Desserts,Fast Food",Ajmer,Kotra,Quick Bites,None,NEW,NEW
Dana Pani Kebab Restaurant,250,North Indian,Ajmer,Railway Quarters,Quick Bites,Good,3.5,4
Fusion,450,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
The Kebab Village By New Majestic,250,North Indian,Ajmer,Railway Quarters,Quick Bites,Average,3.3,8
Surya Shakti Bhojanalaya,200,North Indian,Ajmer,Railway Quarters,Quick Bites,Good,3.5,8
Vaishnav Dhaba,150,North Indian,Ajmer,Pal Bhichala,Quick Bites,Average,3.2,8
Real Chinese,200,Fast Food,Ajmer,Kotra,Quick Bites,Average,3.3,8
Raj Thali,150,North Indian,Ajmer,Adarsh Nagar,Quick Bites,Average,3.2,22
Mamta Misthan Bhandar,300,"Fast Food,Desserts,Bakery,Mithai",Ajmer,Ana Sagar Lake,Sweet Shop,Average,3.3,10
Madras Cafe,150,South Indian,Ajmer,Pal Bhichala,Café,Not rated,-,-
Manoj Fast Food,300,"Fast Food,North Indian",Ajmer,Adarsh Nagar,Quick Bites,Average,3.3,5
Mamta Bakes Pvt Ltd,100,"Bakery,Fast Food",Ajmer,Ana Sagar Lake,Bakery,Average,3.2,14
Hoko Fast Food Corner,150,"Chinese,Fast Food,Pizza,Burger,Sandwich,Beverages",Ajmer,Pal Bhichala,Quick Bites,Average,3.3,4
Beans Restaurant,600,"North Indian,Chinese,Fast Food",Ajmer,Ana Sagar Lake,Casual Dining,Not rated,-,-
The Roll Junction,200,"Rolls,Fast Food",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,5
Foody Cart,300,"North Indian,Fast Food",Ajmer,Dhola Bhata Colony,none,Average,3.2,6
Deepak Restaurant,400,"Fast Food,North Indian,Chinese",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.2,9
Vaishnav Chaat Bhandar,100,Fast Food,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
Chatkaraa,300,North Indian,Ajmer,Adarsh Nagar,Quick Bites,Average,3.2,6
Mast Mahadev Dhaba,200,North Indian,Ajmer,Adarsh Nagar,Quick Bites,Average,3.2,16
Kitchen Magic,400,Fast Food,Ajmer,Dhola Bhata Colony,none,Average,3.2,7
Samy Restaurant,150,"Fast Food,North Indian,Chinese,Rolls",Ajmer,Pal Bhichala,Quick Bites,Average,3.3,6
Courtyard Kitchen,1000,"North Indian,Chinese",Ajmer,Police Lines,Casual Dining,Average,3.2,7
India Pan,100,Paan,Ajmer,Ana Sagar Lake,Paan Shop,None,NEW,NEW
Sunrise Bakers,150,"Bakery,Desserts",Ajmer,Ana Sagar Lake,Bakery,Average,3.4,4
Down Town Cafe & Restaurant,700,"North Indian,Chinese",Ajmer,Adarsh Nagar,Quick Bites,Not rated,-,-
Arora's  Mobile Restaurant,400,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.2,12
Gullu Di Bhatti,250,"North Indian,Chinese,Afghan,Kebab",Ajmer,Kundan Nagar,none,Not rated,-,-
Vaishali Restaurant,150,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
Lemon Balm,200,North Indian,Ajmer,Panchsheel Nagar,Quick Bites,Average,3.2,6
KC Inn Restaurant,600,"Continental,South Indian,Desserts,North Indian,Chinese",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.2,7
Sky Lounge,700,"North Indian,Chinese,Continental",Ajmer,Ram Ganj,Casual Dining,Not rated,-,-
Brown Bake,200,"Fast Food,Bakery",Ajmer,Ana Sagar Lake,Bakery,Average,3.2,6
Krishna Family Dhaba,500,"Fast Food,North Indian,Chinese,Rajasthani",Ajmer,Ram Ganj,Quick Bites,Average,3.2,9
Shiv Mahima Rajasthani Tadka,200,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
RJ-01 Restaurant,200,"North Indian,Fast Food",Ajmer,Ana Sagar Lake,Quick Bites,Not rated,-,-
T- Mos,550,North Indian,Ajmer,Ana Sagar Lake,Casual Dining,Average,3.2,9
Monil Special Fast Food,150,Fast Food,Ajmer,Railway Quarters,Quick Bites,None,NEW,NEW
Bar Code,600,"North Indian,Chinese,Continental",Ajmer,Ram Ganj,Casual Dining,Not rated,-,-
Mad About Food,500,"North Indian,South Indian,Chinese",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.2,5
Gaytri Dosa Centre,100,South Indian,Ajmer,Kotra,none,None,NEW,NEW
Hotel Gulab Palace And Restaurant,400,North Indian,Ajmer,Boraj Kazipura,Quick Bites,Not rated,-,-
Shiv Shankar Juice,100,"Juices,Beverages",Ajmer,Ana Sagar Lake,Beverage Shop,Average,3.2,7
Omni Restaurant,400,"North Indian,South Indian,Fast Food",Ajmer,Police Lines,Quick Bites,Average,3.2,5
Darbar Restaurant,200,"North Indian,Kebab,Indian",Ajmer,Panchsheel Nagar,Quick Bites,Not rated,-,-
Lake Heaven Restaurant,200,"North Indian,Fast Food",Ajmer,Ana Sagar Lake,Quick Bites,Not rated,-,-
Suruchi,250,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,Not rated,-,-
Laxmi Bhojanalaya,300,"North Indian,Salad",Ajmer,Railway Quarters,Quick Bites,Average,3.2,5
Shri Ambika Bhojanalaya,150,"Street Food,Beverages,North Indian,Rajasthani",Ajmer,Railway Quarters,Quick Bites,Average,3.2,5
