NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Anjani Bhojnalay,300,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Very Good,4.0,231
Zam's Chicken Fast Food,250,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.7,189
Grills & More,300,"Fast Food,Chinese,Pizza,Burger,Sandwich,Rolls,Beverages",Bhopal,BHEL,Quick Bites,Very Good,4.0,234
Countryside Meadows,600,"North Indian,Chinese",Bhopal,Kajlas,Casual Dining,Very Good,4.2,113
Natural Ice Cream,150,"Desserts,Ice Cream",Bhopal,Maharana Pratap Nagar,Dessert Parlor,Excellent,4.5,200
Yuvraj Dhaba,400,North Indian,Bhopal,BHEL,Quick Bites,Very Good,4.1,214
Socialite Seven,500,"Cafe,Continental,Chinese,North Indian",Bhopal,Maharana Pratap Nagar,Café,Very Good,4.0,159
Kwality Restaurant,500,"North Indian,South Indian,Continental",Bhopal,TT Nagar,Casual Dining,Average,2.6,48
The Pitchers Club & Lounge,650,"North Indian,Italian,Continental,Chinese,Cafe",Bhopal,Maharana Pratap Nagar,Lounge,Average,3.2,8
Coffee and Kitchen,400,"Fast Food,Cafe,Beverages,Pizza,Italian,Chinese,Tea",Bhopal,BHEL,Café,Good,3.6,48
Shakes Appeal,250,"Fast Food,Beverages,Burger,Desserts",Bhopal,Kohefiza,Quick Bites,Good,3.8,37
Lahmi The Chicken House,500,Fast Food,Bhopal,BHEL,Quick Bites,Good,3.8,71
F For Fries,250,Fast Food,Bhopal,TT Nagar,Quick Bites,Good,3.7,47
Badshah Foodbox,300,"Chinese,Fast Food",Bhopal,Kohefiza,none,Average,3.4,37
Omni Bakers,300,Bakery,Bhopal,Airport Area,Bakery,Good,3.6,54
Royal Kitchen Indian Restaurant,400,"North Indian,Chinese",Bhopal,Airport Area,Casual Dining,Good,3.8,46
The Mojito King,100,Beverages,Bhopal,Kohefiza,none,None,NEW,NEW
Shanky's,300,"North Indian,Biryani,Fast Food,Chinese,Beverages",Bhopal,BHEL,Quick Bites,Good,3.5,53
H20 Restaurant and Cafe,500,"North Indian,Continental,Ice Cream,Rolls,Salad,Sandwich,Tea,Wraps",Bhopal,Arera Colony,none,None,NEW,NEW
Khan Sahab Xpress,400,"North Indian,Mughlai",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.7,40
BFC- Bhopal Fried Chicken,200,Fast Food,Bhopal,Kohefiza,Quick Bites,Good,3.7,49
Hotel 4G,700,"North Indian,Bakery,Mithai",Bhopal,Hoshangabad Road,Casual Dining,Good,3.5,54
Tapti Restaurant,550,"North Indian,Chinese,Continental,Sandwich,Desserts",Bhopal,TT Nagar,Casual Dining,Average,2.6,54
Rural Taste Restaurant And Coffee House,300,"North Indian,Mughlai,Chinese",Bhopal,Gulmohar Colony,Quick Bites,Average,3.2,46
Food Hub,250,"North Indian,Mughlai",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.6,67
Zahaz Restro Lounge,800,"Chinese,North Indian",Bhopal,Kajlas,Casual Dining,Good,3.6,40
Pocket Roti,300,North Indian,Bhopal,Peer Gate Area,Quick Bites,Good,3.6,59
Wonder Bread,300,Bakery,Bhopal,Kohefiza,Bakery,Good,3.8,69
Veera Da Dhaba,400,North Indian,Bhopal,BHEL,Quick Bites,Good,3.5,69
Sher E Punjab Paji,600,"North Indian,Mughlai",Bhopal,TT Nagar,Casual Dining,Good,3.5,43
Pet Pooja,300,"Fast Food,North Indian,Biryani,Chinese",Bhopal,Hoshangabad Road,Quick Bites,Average,2.8,56
Om Barfi House Sweets and Fast Food,300,"Mithai,Fast Food,Chinese,South Indian,Sandwich",Bhopal,JP Nagar,Sweet Shop,Good,3.7,36
Waffle Wonder,250,Desserts,Bhopal,Gulmohar Colony,Dessert Parlor,Good,3.9,47
Bakery Vakery,400,Bakery,Bhopal,Arera Colony,Bakery,Good,3.5,41
Shree Vaibhav Laxmi Restaurant,300,North Indian,Bhopal,BHEL,Quick Bites,Good,3.7,33
The Mark Hotel and Club,1000,"Finger Food,Chinese",Bhopal,Hoshangabad Road,Bar,Good,3.6,52
Flavours Wala,400,"Fast Food,Beverages",Bhopal,Gulmohar Colony,Quick Bites,None,NEW,NEW
Omni Bakers,200,"Bakery,Fast Food,Desserts",Bhopal,BHEL,Bakery,Good,3.6,39
Spice Ring Restaurant,800,North Indian,Bhopal,Airport Area,Casual Dining,Good,3.5,52
Mushtaq Chicken Corner,500,North Indian,Bhopal,Peer Gate Area,Casual Dining,Good,3.8,46
Make My Day,250,Fast Food,Bhopal,BHEL,Quick Bites,Average,3.4,34
Millenium Food Point,350,"Fast Food,North Indian",Bhopal,BHEL,Quick Bites,Average,3.2,62
Joginder Punjabi Dhaba,400,North Indian,Bhopal,Jhangirabad,Quick Bites,Average,3.3,61
Dana Pani Restaurant,700,North Indian,Bhopal,Arera Colony,Casual Dining,Average,2.9,51
Ayush Fast Food,250,"South Indian,Chinese,Fast Food",Bhopal,Peer Gate Area,Quick Bites,Good,3.6,51
Breads & Stories,200,"Sandwich,Fast Food,Bakery,Desserts,Juices,Beverages",Bhopal,Gulmohar Colony,Bakery,Good,3.5,15
UBF,200,Fast Food,Bhopal,Kohefiza,Quick Bites,None,NEW,NEW
Naivaidyam,500,South Indian,Bhopal,Maharana Pratap Nagar,Casual Dining,Good,3.6,41
Spice Bhojnalay,200,"North Indian,Chinese",Bhopal,Hoshangabad Road,Bhojanalya,Good,3.7,46
Altayyab Chicken Hut,400,North Indian,Bhopal,Jhangirabad,Quick Bites,Good,3.9,46
Meraki,600,"North Indian,Chinese",Bhopal,Gulmohar Colony,Casual Dining,Average,3.3,50
Kesari - Taste of Rajasthan,200,"Fast Food,Desserts,Beverages,North Indian,Rajasthani",Bhopal,Gulmohar Colony,Quick Bites,Average,3.4,13
Sanjay Sweets,300,"Mithai,Beverages,Fast Food",Bhopal,JP Nagar,Sweet Shop,None,NEW,NEW
Pizza Brothers,350,"Pizza,Fast Food,Italian,Street Food,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.5,37
New Chicken Zayqa,400,Fast Food,Bhopal,Peer Gate Area,Quick Bites,Good,3.8,51
Gappu Punjabi Dhaba,700,North Indian,Bhopal,Jhangirabad,Casual Dining,Good,3.5,61
TRIO Beer Pub & Restaurant,1200,"Chinese,Finger Food",Bhopal,Hoshangabad Road,Pub,Good,3.6,49
Amar's Delhi Darbar,600,"North Indian,Biryani",Bhopal,TT Nagar,Casual Dining,Good,3.8,52
FOI - Food Of Indians,500,Fast Food,Bhopal,BHEL,Quick Bites,Average,3.3,38
Bawarchi Restaurant,800,"North Indian,Chinese,Beverages,Fast Food,Mughlai",Bhopal,Hoshangabad Road,Casual Dining,Good,3.5,49
Jaipur Street,300,Rajasthani,Bhopal,Maharana Pratap Nagar,Food Court,Good,3.5,43
Hotel Abhinav Palace,500,"North Indian,Chinese",Bhopal,Hoshangabad Road,Quick Bites,Average,3.3,39
Gulshan Bhojanalaya,300,North Indian,Bhopal,Jhangirabad,Bhojanalya,Good,3.7,46
Bapu Ki Kuttiya,300,North Indian,Bhopal,Gulmohar Colony,Quick Bites,Average,3.4,59
Bhopali Beats Corner,300,"North Indian,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.7,36
Mangalam Proteins,300,"Fast Food,Bakery",Bhopal,BHEL,Bakery,Good,3.6,16
Bakesmiths Baker's And Roaster,300,"Fast Food,Bakery,Desserts",Bhopal,JP Nagar,Bakery,None,NEW,NEW
Bhojkuti Dhaba,400,North Indian,Bhopal,BHEL,Dhaba,Average,2.9,38
Evening Point,500,"North Indian,Chinese,Biryani,Mughlai",Bhopal,Arera Colony,Casual Dining,Good,3.5,49
Akash Fast Food and Restaurant,300,"Fast Food,North Indian",Bhopal,BHEL,Quick Bites,Average,2.7,57
Saatvik Restaurant,500,"North Indian,South Indian",Bhopal,Habib Ganj,Casual Dining,Good,3.7,53
Kolkata Biryani House,300,"North Indian,Chinese,Biryani,Beverages,Fast Food",Bhopal,TT Nagar,Quick Bites,Poor,2.4,49
Laxmi Green Fruits and Juice Center,200,"Beverages,Juices,Healthy Food,Salad",Bhopal,TT Nagar,Beverage Shop,Very Good,4.0,39
The Egypt Cafe And Restro,500,"Chinese,Italian",Bhopal,Arera Colony,Quick Bites,Average,3.3,40
Sai Kripa Bhojnalaya,400,North Indian,Bhopal,Jhangirabad,Casual Dining,Good,3.7,27
New Sangam Bhojanalay,450,North Indian,Bhopal,BHEL,Bhojanalya,Good,3.5,61
NiK'S Restro & Cafe,600,"North Indian,Thai,Chinese,Beverages",Bhopal,JP Nagar,Casual Dining,Good,3.5,14
The Grave Yard,700,"North Indian,Fast Food",Bhopal,Arera Colony,Quick Bites,Average,3.2,42
Cafe 11 O' CLOCK,200,"Fast Food,Chinese,Beverages",Bhopal,Habib Ganj,Quick Bites,Average,3.3,13
Fryday's,200,"Fast Food,Burger,Beverages,Pizza,Italian",Bhopal,Kohefiza,Quick Bites,Good,3.8,34
Jhulelal Bakery,300,Bakery,Bhopal,Peer Gate Area,Bakery,Good,3.5,38
Raas - Hotel Sangam,800,"North Indian,Chinese",Bhopal,Hotel Sangam,Casual Dining,Good,3.5,17
Al Shad Eat & Treat,200,"Biryani,Fast Food,Burger,Sandwich",Bhopal,Jhangirabad,Quick Bites,Good,3.5,55
4yaar Cafe,500,"Cafe,Chinese,Sandwich,Rolls,Fast Food,Momos,Wraps",Bhopal,Maharana Pratap Nagar,Café,Good,3.5,23
Brai Fry,250,Fast Food,Bhopal,TT Nagar,Quick Bites,Good,3.6,56
Foodie Family Garden Restaurant,800,"North Indian,Chinese",Bhopal,Gulmohar Colony,Casual Dining,Good,3.8,48
Raju Bhai Amar Hotel,300,"North Indian,Chinese",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.5,59
Evergreen Garden & Restaurant,1200,"North Indian,Chinese,Mughlai",Bhopal,Airport Area,Fine Dining,Good,3.9,58
Milkshake Kulture,300,Beverages,Bhopal,TT Nagar,Beverage Shop,Very Good,4.0,32
Apna Kitchen,300,North Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.4,34
Squirrell- The Food Hive,200,"North Indian,Fast Food,Chinese,Beverages,Burger,Cafe,Coffee,Continental",Bhopal,Maharana Pratap Nagar,none,None,NEW,NEW
Zero Degree Cafe And Restaurant,500,"North Indian,Chinese,Fast Food",Bhopal,Maharana Pratap Nagar,Café,Average,3.4,39
Shri Barfi House,200,"Mithai,North Indian,South Indian,Street Food",Bhopal,Airport Area,Sweet Shop,Average,3.4,49
Cherry on Top,400,"Desserts,Bakery",Bhopal,Peer Gate Area,Dessert Parlor,Good,3.6,26
Food Adda,300,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,Good,3.5,57
Hindustani Chicken Biryani,350,Biryani,Bhopal,Jhangirabad,Quick Bites,Good,3.9,28
Hotel Sher-E-Punjab,600,"North Indian,Mughlai,Chinese",Bhopal,TT Nagar,Casual Dining,Good,3.5,13
Hot N Crispy,200,"Fast Food,Burger,Sandwich",Bhopal,Jhangirabad,Quick Bites,Good,3.8,32
Chicken Food Corner,500,"Burger,Fast Food,Momos",Bhopal,Peer Gate Area,Quick Bites,Average,2.5,60
Brothers Kitchen,250,North Indian,Bhopal,Maharana Pratap Nagar,none,None,NEW,NEW
K2 Club & Lounge,800,"North Indian,Fast Food,Salad,Kebab,Biryani",Bhopal,Arera Colony,Lounge,Average,2.8,38
Apna Bhopali Zyaka,400,North Indian,Bhopal,TT Nagar,Quick Bites,Average,3.3,8
The Random Place,400,"Fast Food,Italian,Beverages",Bhopal,Kolar,Quick Bites,Good,3.5,34
BFT,400,"Fast Food,Pizza,Chinese,Burger,Sandwich,Beverages",Bhopal,BHEL,Café,Average,3.4,47
Eat And Enjoy,300,"North Indian,Chinese,Fast Food",Bhopal,BHEL,Quick Bites,Good,3.6,23
Darji Punjabi Dhaba,300,North Indian,Bhopal,BHEL,Dhaba,Good,3.5,38
Milk &  Munch,400,"Cafe,Fast Food,Beverages",Bhopal,Kohefiza,Café,Good,3.7,34
Krishna Veg Biryani And Chowmeen Fast Food,200,"Fast Food,Chinese",Bhopal,Peer Gate Area,Quick Bites,Good,3.7,18
Gupta Ji Burger Center,100,Burger,Bhopal,Arera Colony,Quick Bites,Average,3.4,52
Szűz Café,300,Cafe,Bhopal,Airport Area,Café,Good,3.7,40
Fourved Café,400,"Fast Food,Chinese,Beverages",Bhopal,Aura Mall,Café,Average,3.4,28
Kerala Cafe,500,"Cafe,South Indian,Beverages",Bhopal,Aashima Mall-- Hoshangabad Road,Quick Bites,Good,3.5,38
Amer Bakery Hut,250,Bakery,Bhopal,Maharana Pratap Nagar,Bakery,Good,3.9,33
NM South Indian Food Chain,300,South Indian,Bhopal,Hoshangabad Road,Quick Bites,Good,3.7,33
Om Sai Food Corner,250,Fast Food,Bhopal,Kolar,Quick Bites,None,NEW,NEW
New Hakeem Hotel,500,North Indian,Bhopal,Maharana Pratap Nagar,Casual Dining,Good,3.7,27
Meethi Si Mehak,600,North Indian,Bhopal,Gulmohar Colony,Casual Dining,Average,3.0,37
Firangi Cafe,300,"Cafe,Fast Food,Sandwich,North Indian,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.7,33
Burger Land,200,"Burger,Fast Food",Bhopal,Hoshangabad Road,Food Court,Good,3.6,35
Ruchiram Fast Food,350,"Fast Food,Chinese,North Indian",Bhopal,Jhangirabad,Quick Bites,Good,3.6,32
Veg Kabab Factory,250,Kebab,Bhopal,Arera Colony,Quick Bites,Average,3.3,30
Sunny's Delhi Darbar,400,Mughlai,Bhopal,Kohefiza,none,Good,3.7,41
New Indian Coffee House,300,"North Indian,Chinese,South Indian",Bhopal,BHEL,Quick Bites,Good,3.5,35
Tea Holic,250,"Fast Food,Tea,Sandwich",Bhopal,Hoshangabad Road,Quick Bites,Average,3.4,13
Swad Ganga Bhojnalaya,300,North Indian,Bhopal,Maharana Pratap Nagar,Bhojanalya,Good,3.6,45
Mukesh Coka Protein Stores,250,Fast Food,Bhopal,Kohefiza,Quick Bites,Good,3.6,45
Silbatta Chicken,300,North Indian,Bhopal,Kohefiza,Quick Bites,Good,3.5,29
Drool Ah!,350,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,Average,3.3,38
Amrapali,150,"North Indian,Chinese",Bhopal,TT Nagar,Casual Dining,Average,3.2,32
The Angry Chef,300,"Fast Food,Burger,Sandwich,Italian,Beverages",Bhopal,Arera Colony,Food Truck,Good,3.6,37
Baker Street,250,"Fast Food,Sandwich,Chinese,Beverages",Bhopal,Hoshangabad Road,Quick Bites,None,NEW,NEW
Al-haqmee,300,"North Indian,Fast Food",Bhopal,Peer Gate Area,Quick Bites,Good,3.7,37
Gurukripa Celebration,350,"Bakery,Fast Food",Bhopal,BHEL,Bakery,Good,3.5,27
Gupta Ji Ka Shudh Sahakari Bhojnalaya,150,North Indian,Bhopal,Jhangirabad,Bhojanalya,Good,3.6,27
Biryani And Roll Centre,300,"Biryani,Rolls",Bhopal,BHEL,none,Good,3.5,35
Desi Tadka,300,"North Indian,Chinese,Fast Food,Beverages,Desserts",Bhopal,Gulmohar Colony,Quick Bites,Good,3.5,34
Dew Drops,400,"Fast Food,Momos,Chinese,Street Food,Beverages,Pizza",Bhopal,Arera Colony,none,Good,3.7,26
Royal Chicken Fast Food,200,"Fast Food,North Indian",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.5,35
"The Forestaa Bistro, Cafe and Lounge",350,"Fast Food,Beverages",Bhopal,Arera Colony,Quick Bites,Good,3.7,29
Dubai Return Chef,200,"South Indian,Chinese,Burger,Rolls",Bhopal,JP Nagar,Quick Bites,Good,3.6,25
Shiv Shankar Bhojnalaya,400,North Indian,Bhopal,Peer Gate Area,Bhojanalya,Good,3.6,34
Nai Dilli,300,North Indian,Bhopal,Airport Area,Quick Bites,Good,3.6,29
Muskan Restaurant,300,North Indian,Bhopal,Arera Colony,Casual Dining,Good,3.5,18
Yummy Fast Food,150,"Fast Food,Beverages",Bhopal,Airport Area,Quick Bites,Good,3.5,28
Qrawcity Lounge and Restaurant,600,North Indian,Bhopal,TT Nagar,Casual Dining,Average,2.8,39
Balveer Da Punjabi Dhaba,300,North Indian,Bhopal,BHEL,Dhaba,Good,3.7,44
Sai Bhojnalya And Fast Food Centre,300,"North Indian,South Indian",Bhopal,BHEL,Quick Bites,None,NEW,NEW
Hotel Plaza Inn,500,"North Indian,Chinese,Beverages",Bhopal,Airport Area,Casual Dining,Good,3.6,21
New Pizza Centre,300,Pizza,Bhopal,Hoshangabad Road,Quick Bites,Average,2.8,31
Mehak Restaurant,500,"North Indian,Continental,Italian,South Indian,Chinese",Bhopal,Maharana Pratap Nagar,Fine Dining,Good,3.7,22
1UP Barbeque,750,"BBQ,North Indian",Bhopal,Habib Ganj,Casual Dining,Good,3.5,16
Coco Cafe,250,"Fast Food,Italian,Street Food",Bhopal,BHEL,Quick Bites,Average,3.3,29
The Mukhtalif Taste,400,Mughlai,Bhopal,Jhangirabad,Quick Bites,Average,3.3,37
Hotel Sudarshan City Walk,400,"North Indian,Fast Food,Chinese,Sandwich",Bhopal,Kohefiza,Casual Dining,Average,3.4,31
Goldmine Bar,700,BBQ,Bhopal,Arera Colony,Bar,Good,3.5,31
The Chef Spoon,150,North Indian,Bhopal,TT Nagar,Quick Bites,Average,3.3,11
Flavour Of Rajasthan,300,"Rajasthani,North Indian",Bhopal,Aashima Mall-- Hoshangabad Road,Food Court,Average,2.9,31
Agrawal's Rajbhog,550,"North Indian,Chinese,Beverages",Bhopal,Maharana Pratap Nagar,Casual Dining,Good,3.9,205
New Zam Zam,600,North Indian,Bhopal,BHEL,Casual Dining,Average,3.2,167
Taste Of Street,250,"North Indian,South Indian",Bhopal,BHEL,Quick Bites,Good,3.8,173
7 Meals,400,"Chinese,Indian,Fast Food",Bhopal,BHEL,Quick Bites,Good,3.8,141
The Urban Grill,500,"Biryani,North Indian",Bhopal,Gulmohar Colony,Quick Bites,Very Good,4.2,242
Sanchi - Sayaji Hotel,1500,"North Indian,Chinese,Continental",Bhopal,Sayaji Hotel,Fine Dining,Very Good,4.4,140
Shobhit's Food Storm,250,"Fast Food,Chinese,Sandwich",Bhopal,Peer Gate Area,Quick Bites,Very Good,4.0,197
Veera Di Hatti,400,North Indian,Bhopal,Arera Colony,Quick Bites,Good,3.9,214
Saffron,750,"North Indian,South Indian",Bhopal,Maharana Pratap Nagar,Casual Dining,Very Good,4.1,189
Me'nu,200,"North Indian,Chinese,Cafe Food,Coffee and Tea,Fast Food,Beverages,Indian,South Indian",Bhopal,Gulmohar Colony,Quick Bites,Very Good,4.1,179
Sagar Restaurant,400,"North Indian,South Indian,Fast Food,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.9,202
Cafe Arabia,300,Fast Food,Bhopal,Kohefiza,Quick Bites,Very Good,4.1,235
Pind Balluchi,1000,North Indian,Bhopal,DB City-- Maharana Pratap Nagar,Casual Dining,Poor,2.3,240
Chache Da Dhaba,300,North Indian,Bhopal,BHEL,Quick Bites,Good,3.6,172
Haji Hotel,300,"North Indian,Biryani",Bhopal,Peer Gate Area,Casual Dining,Very Good,4.4,122
Street Cafe,300,"Fast Food,North Indian",Bhopal,BHEL,Quick Bites,Good,3.6,38
Jain Mithai Bhandaar,300,"Street Food,Mithai",Bhopal,Kohefiza,Quick Bites,Average,3.3,36
Ratan's Little Paradise,300,Fast Food,Bhopal,Arera Colony,Quick Bites,Good,3.6,32
Zaika Hotel,400,North Indian,Bhopal,Hoshangabad Road,Quick Bites,Good,3.5,23
Bunty Bhojanalay,250,North Indian,Bhopal,Jhangirabad,Bhojanalya,Good,3.5,38
Shrestha Chines & Fast Food,350,Fast Food,Bhopal,BHEL,Quick Bites,Average,3.3,12
Cloud 9,500,"North Indian,South Indian,Continental",Bhopal,Kohefiza,Casual Dining,Good,3.9,26
Peppers Restaurant & Fast Food,400,"North Indian,Chinese,Kebab,Pizza,Italian,Burger",Bhopal,Habib Ganj,Casual Dining,Average,3.1,21
Spoons - Hotel K International,500,"North Indian,Mughlai,Chinese,Thai,Fast Food",Bhopal,Habib Ganj,Quick Bites,Average,3.2,35
Sadda Adda,400,Fast Food,Bhopal,BHEL,Quick Bites,Average,2.9,28
Gurukripa Bhojnalaya,400,North Indian,Bhopal,Jhangirabad,Dhaba,Average,3.2,35
Momo Junction,100,"Momos,Chinese",Bhopal,Kohefiza,none,Good,3.6,16
Aditya Bhojnalaya,300,North Indian,Bhopal,BHEL,Bhojanalya,Good,3.5,28
Rajbhog Restaurant,300,"North Indian,Street Food",Bhopal,Arera Colony,Quick Bites,Average,3.3,35
Sweet Truth,300,Desserts,Bhopal,Gulmohar Colony,none,Good,3.9,30
Al-Ta'if Chicken Fast Food,250,Fast Food,Bhopal,Jhangirabad,Quick Bites,Good,3.5,32
Prakash Family Restaurant,450,"North Indian,Chinese,Fast Food",Bhopal,Gulmohar Colony,Dhaba,Average,3.0,19
Crispy Chicken Point,350,"Roast Chicken,North Indian",Bhopal,TT Nagar,Quick Bites,Good,3.7,26
Smack-A tasty Encounter,250,"Fast Food,Momos,Chinese,Street Food",Bhopal,Arera Colony,Quick Bites,Good,3.5,24
Anupam Sweets & Restaurant,400,"Mithai,Street Food,North Indian,Fast Food",Bhopal,TT Nagar,Quick Bites,Good,3.6,26
Kukuz,300,"North Indian,Chinese",Bhopal,Gulmohar Colony,Quick Bites,Average,3.3,27
Royal Burger king,250,"Burger,Fast Food",Bhopal,Jhangirabad,Quick Bites,Average,2.8,42
Malgudi Restaurant,800,"North Indian,Chinese",Bhopal,BHEL,Casual Dining,Average,2.6,33
Sai Veg Bhojnalaya,250,North Indian,Bhopal,BHEL,Quick Bites,Good,3.6,11
Hotel Western Aroma cafe and Restaurant,1200,"North Indian,South Indian,Thai,Chinese,Continental",Bhopal,Arera Colony,Casual Dining,Average,3.4,18
Rooster King,150,"Roast Chicken,Fast Food",Bhopal,Jhangirabad,Quick Bites,None,NEW,NEW
Club 65,500,"North Indian,Chinese,Fast Food,South Indian",Bhopal,TT Nagar,Casual Dining,None,NEW,NEW
Delight Korner Cafe Restaurant,800,"North Indian,Chinese,South Indian,Pizza,Sandwich,Fast Food,Beverages",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,3.4,22
Narmada Bakers,350,"Bakery,Fast Food",Bhopal,BHEL,Bakery,Average,3.4,24
Neha Restaurant,250,Chinese,Bhopal,Airport Area,Quick Bites,Good,3.5,16
Lake City Pride Restaurant,700,North Indian,Bhopal,Kohefiza,Casual Dining,Average,3.4,11
Bhai Bhai Biryani,300,North Indian,Bhopal,Kolar,Quick Bites,Average,3.2,33
Al-Baik.In,250,Fast Food,Bhopal,TT Nagar,Quick Bites,Average,3.0,9
Kachnaar - Hotel Raja Bhoj,800,"North Indian,Italian",Bhopal,JP Nagar,Casual Dining,Good,3.6,35
Sardar Foods,400,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Good,3.5,22
Chaifeteria,200,"Fast Food,Street Food,Pizza,Tea,Beverages",Bhopal,Kohefiza,Quick Bites,Good,3.5,27
Foodizo,300,"Chinese,Sandwich,Burger",Bhopal,Kohefiza,Quick Bites,Average,3.1,7
Annapurna Vaishnav Bhojnalaya,200,"North Indian,South Indian",Bhopal,Maharana Pratap Nagar,Bhojanalya,Average,3.4,20
Mongnese Veg Restaurant,300,"South Indian,North Indian,Fast Food",Bhopal,Kohefiza,Quick Bites,Average,3.3,11
Bhima Chinese and Fast Food,300,"Chinese,Fast Food",Bhopal,TT Nagar,Quick Bites,Good,3.6,27
The Himalaya Restaurant,650,"North Indian,Chinese",Bhopal,Gulmohar Colony,Casual Dining,Good,3.5,27
Food Garage,450,Mughlai,Bhopal,TT Nagar,Quick Bites,Average,2.5,29
Shamiyana Greens Family Restaurant,250,"North Indian,Fast Food",Bhopal,BHEL,Quick Bites,Good,3.5,17
Amit's Kathi Rolls & Grills,300,"Rolls,Fast Food",Bhopal,Habib Ganj,Quick Bites,Good,3.6,20
Chef Bite,300,Fast Food,Bhopal,Maharana Pratap Nagar,Quick Bites,Average,2.9,29
Ratlami Namkeen Sweets & Bakery,250,"Street Food,Mithai,Bakery,South Indian,Chinese",Bhopal,Hoshangabad Road,Quick Bites,Average,3.4,14
The Momo Fast Food,300,"Fast Food,Momos",Bhopal,Habib Ganj,Quick Bites,Good,3.7,24
Nature Cottage,300,Healthy Food,Bhopal,Kajlas,Quick Bites,Good,3.5,21
Asha Protiens And Bakery Corner,200,Bakery,Bhopal,TT Nagar,Bakery,Average,3.2,19
Hotel Sunpark,500,"South Indian,North Indian,Chinese,Desserts,Fast Food,Indian,Sandwich",Bhopal,BHEL,Casual Dining,Average,2.8,15
Sizzlers Restaurant,1200,"North Indian,Chinese,BBQ,Charcoal Chicken",Bhopal,Gulmohar Colony,Casual Dining,Average,3.2,12
Chicken House,250,Fast Food,Bhopal,Airport Area,Quick Bites,Good,3.5,15
Siyaram Bakery,300,Bakery,Bhopal,BHEL,Bakery,Not rated,-,-
Indian Flavour,150,"South Indian,Chinese,Fast Food",Bhopal,Maharana Pratap Nagar,Quick Bites,Average,3.1,28
Mughlai,250,"Mughlai,North Indian",Bhopal,TT Nagar,Casual Dining,Average,2.6,20
Hotel Jalsa DLX,800,"North Indian,Chinese,Beverages",Bhopal,Gulmohar Colony,Casual Dining,Good,3.5,15
The Coffee Club-1947,350,Beverages,Bhopal,BHEL,Quick Bites,Good,3.5,24
Mishra Bakery and Dairy,300,"North Indian,Fast Food,Bakery",Bhopal,Hoshangabad Road,Quick Bites,Average,3.4,16
Hotel Shubh Inn,800,"North Indian,Chinese,South Indian,Continental",Bhopal,Arera Colony,Casual Dining,Average,3.2,10
Sigdi Aroma Of Village,250,"North Indian,Chinese",Bhopal,Gulmohar Colony,Quick Bites,None,NEW,NEW
Cakes n Koffee,250,"Bakery,Fast Food,Beverages",Bhopal,Kolar,Quick Bites,Average,3.4,18
Swadish Kitchen,600,"North Indian,South Indian,Mughlai,Italian,Fast Food,Rolls",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,3.4,20
Ketley- The Tea Bar,250,"Tea,Fast Food",Bhopal,Kohefiza,Quick Bites,Good,3.5,17
Vishal Hotel,300,North Indian,Bhopal,Jhangirabad,Quick Bites,Average,3.4,31
Amulya Restaurant,350,North Indian,Bhopal,Arera Colony,Quick Bites,Average,2.7,27
Rich Flavours Bakery & Restaurant,400,"North Indian,Chinese,Fast Food,Bakery",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,2.7,16
Rock 'N' Roll,250,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,None,NEW,NEW
Nature's Barr,200,"Healthy Food,Salad",Bhopal,Gulmohar Colony,Quick Bites,Average,3.2,7
Sakshi Ka Gangotri Restaurant,300,South Indian,Bhopal,Kajlas,Quick Bites,Average,2.9,12
Meena Momos Shahpura Wale,150,Momos,Bhopal,Gulmohar Colony,none,Average,3.2,17
Gaurav Dairy And Sweets,300,Mithai,Bhopal,BHEL,Sweet Shop,Average,2.9,11
Spicy Affair,700,"North Indian,Chinese",Bhopal,Peer Gate Area,Casual Dining,Good,3.7,30
Mad Over Shakes,400,Beverages,Bhopal,Arera Colony,Beverage Shop,Good,3.5,16
Hotel Sandalwood,250,"North Indian,Chinese,Biryani,Fast Food",Bhopal,Kolar,Quick Bites,Average,3.2,9
H&B Restro,700,"Italian,Chinese,North Indian",Bhopal,Maharana Pratap Nagar,Casual Dining,Average,3.4,17
Spice Den,300,"North Indian,South Indian,Chinese",Bhopal,Kolar,Quick Bites,Average,2.8,21
