NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Bake Treat,300,"Bakery,Desserts",Bengaluru,Yelahanka,Bakery,Average,3.2,4
OYALO,300,Pizza,Bengaluru,Malleshwaram,Quick Bites,Average,3.2,9
Ella's Petscape Cafe,700,"Cafe,Fast Food,Sandwich,Pizza",Bengaluru,Sarjapur Road,Café,Good,3.9,19
Burger Bite House,500,"Burger,Fast Food",Bengaluru,Domlur,Quick Bites,Average,3.2,7
Sandwich Hub,300,"Fast Food,Sandwich",Bengaluru,Jayanagar,Quick Bites,Average,3.4,13
Cafe Graffiters,600,"Cafe,Continental,Beverages",Bengaluru,Koramangala 5th Block,Café,Good,3.8,23
Robin Brown Ice Cream,300,"Ice Cream,Fast Food,Beverages",Bengaluru,Shivajinagar,Dessert Parlor,Not rated,-,-
Juicy Juice,100,"Beverages,Ice Cream",Bengaluru,RT Nagar,Beverage Shop,Good,3.6,6
Shri Sai Ram Andhra Hotel,300,"South Indian,North Indian",Bengaluru,Bellandur,Quick Bites,Average,3.4,5
Andhra Biriyani Palace,250,"Biryani,Andhra",Bengaluru,Nagawara,Quick Bites,Average,3.2,4
Bangarpet Chats Adda,200,"Street Food,Sandwich,Beverages",Bengaluru,Electronic City,Quick Bites,Average,3.4,5
Cafe Vivacity,650,Cafe,Bengaluru,Banashankari,Café,Good,3.8,92
The Mumbai Pav Bhaji,300,North Indian,Bengaluru,HSR,Quick Bites,Not rated,-,-
The Biryanis,500,"Andhra,Biryani,North Indian",Bengaluru,Jeevan Bhima Nagar,Casual Dining,Good,3.8,431
Nandishwara Mudde Oota,250,South Indian,Bengaluru,KR Puram,Quick Bites,Good,3.7,24
Mulabagilu Dosa,100,South Indian,Bengaluru,Basavanagudi,Quick Bites,Good,3.6,14
Dreamcatcher,600,Cafe,Bengaluru,Bannerghatta Road,Café,Good,3.9,60
Annapoorna Tiffin's,450,"Pizza,Burger,Fast Food,Beverages",Bengaluru,Nagawara,Quick Bites,Average,3.3,16
Parathe Ghar Ke,150,North Indian,Bengaluru,Bellandur,Quick Bites,Average,3.3,4
Toast And Salad,300,Healthy Food,Bengaluru,New BEL Road,Quick Bites,Good,3.5,24
Rishi's Paratha Plaza,300,"North Indian,Fast Food",Bengaluru,Yelahanka,Quick Bites,Good,3.9,213
Will Way Burgers,250,Burger,Bengaluru,New BEL Road,Quick Bites,Good,3.6,22
One Nation BBQ,400,"North Indian,Chinese",Bengaluru,Yelahanka,Quick Bites,Good,3.8,78
Sultan's Biryani,700,"Biryani,North Indian",Bengaluru,Kalyan Nagar,none,Average,2.9,39
Sasu Maa Ki Rasoi,300,"North Indian,Chinese",Bengaluru,Sarjapur Road,Quick Bites,Good,3.6,96
New Biriyani Darbar,450,"Biryani,South Indian,North Indian,Chinese",Bengaluru,RT Nagar,Casual Dining,Good,3.6,69
Biryani Mandra,500,"Seafood,Salad,North Indian,Biryani,Chinese",Bengaluru,Koramangala 1st Block,none,Good,3.8,70
7 Hills Garden Restaurant,500,"North Indian,Chinese,Biryani,Juices",Bengaluru,Mysore Road,Quick Bites,Not rated,-,-
Roti's Ghar,200,"North Indian,Juices",Bengaluru,Bellandur,none,Average,3.4,11
Mug N Bean,400,"Cafe,Continental,Italian,Burger",Bengaluru,Jayanagar,Café,Good,3.8,247
Bhavya Military Hotel,300,South Indian,Bengaluru,Bannerghatta Road,Quick Bites,Good,3.5,18
The Foodyz,500,"North Indian,Chinese",Bengaluru,JP Nagar,Quick Bites,Good,3.6,45
KafeKombos,300,"North Indian,South Indian,Oriya",Bengaluru,HSR,none,Good,3.5,17
Snack Knack,200,"North Indian,Chinese",Bengaluru,BTM,Quick Bites,Average,3.0,37
Hotel Triloka,400,North Indian,Bengaluru,Whitefield,Quick Bites,Average,3.3,7
Kwatlay Rest-O-Cafe,800,"Continental,Cafe,Italian,North Indian",Bengaluru,Seshadripuram,Casual Dining,Very Good,4.0,184
Star Biryani & Kebab Centre,150,"Biryani,Kebab",Bengaluru,Rajajinagar,Quick Bites,Average,3.4,10
The Grilled & Fried,300,Fast Food,Bengaluru,Whitefield,Quick Bites,Average,3.4,140
Pulp Juice Bar,150,"Beverages,Juices,Ice Cream",Bengaluru,HSR,Beverage Shop,Good,3.6,17
The Sugar Fairy,400,"Bakery,Desserts",Bengaluru,Frazer Town,Bakery,Very Good,4.2,243
Hotel Empark,800,"Chinese,North Indian,Arabian",Bengaluru,Wilson Garden,Casual Dining,Average,3.3,17
The Lounge - Eden Park Restaurants,1350,"North Indian,Afghan",Bengaluru,Eden Park Restaurants,Lounge,Good,3.7,153
Royal Restaurant,200,"North Indian,Chinese",Bengaluru,Shivajinagar,Quick Bites,Average,3.1,8
Northern Bites,400,"North Indian,Chinese",Bengaluru,Bannerghatta Road,Quick Bites,Average,3.0,52
Burj Hotel,350,"North Indian,Chinese",Bengaluru,Bannerghatta Road,Quick Bites,Good,3.5,70
Online Cake and Flower.com,500,"Bakery,Desserts",Bengaluru,Whitefield,Bakery,Average,3.2,7
The Kitchen Story,300,"North Indian,Chinese,American",Bengaluru,HSR,none,Average,3.4,20
Kolkata Restaurant,250,North Indian,Bengaluru,Marathahalli,none,Average,3.0,21
Pan Asian,500,Chinese,Bengaluru,BTM,Quick Bites,Good,3.5,5
S.W.A.T Food Truck,450,"American,Fast Food",Bengaluru,Jeevan Bhima Nagar,Food Truck,Good,3.7,221
Raidan Oven,300,"Rolls,Arabian",Bengaluru,Frazer Town,Quick Bites,Average,3.3,5
Zam Zam Restaurant,400,"Chinese,North Indian",Bengaluru,Banaswadi,Quick Bites,Average,3.1,7
My Little China,300,"Chinese,Seafood",Bengaluru,Hennur,Quick Bites,Good,3.7,29
Flow - Terrace Bar & Grill,1000,"Pizza,Continental,North Indian,Chinese",Bengaluru,JP Nagar,Lounge,Good,3.8,82
Fishland Deluxe,500,"South Indian,North Indian,Chinese,Kebab",Bengaluru,Jayanagar,Quick Bites,Good,3.5,9
Aishwarya Open Air Family Restaurant,600,"North Indian,Chinese",Bengaluru,KR Puram,Casual Dining,Good,3.6,11
Guru Grand's,600,"Chinese,North Indian",Bengaluru,Kanakapura Road,Casual Dining,Good,3.7,17
Old Stories,600,"Bengali,North Indian,Oriya",Bengaluru,Electronic City,none,Good,3.7,29
Sri Udupi Deluxe,300,"South Indian,North Indian,Chinese",Bengaluru,Kaggadasapura,Quick Bites,Good,3.8,35
Tosco,250,Beverages,Bengaluru,Indiranagar,Beverage Shop,Good,3.5,13
Ande Ka Funda,200,North Indian,Bengaluru,BTM,Quick Bites,Good,3.5,28
Andhra Spicy,400,"Andhra,South Indian,Chinese",Bengaluru,Bellandur,Quick Bites,Good,3.5,11
The Elaichi Restaurant,600,"North Indian,Chinese",Bengaluru,Electronic City,Casual Dining,Average,2.9,63
Chatar Patar,300,"Fast Food,Street Food",Bengaluru,Banashankari,Quick Bites,Good,3.6,67
Ghee Rice Family Restaurant,600,"North Indian,Chinese,Biryani",Bengaluru,Wilson Garden,Casual Dining,Average,3.3,16
Reddy's Naati Mane,400,"South Indian,BBQ",Bengaluru,Banaswadi,Quick Bites,Average,3.4,15
Kolkata Roll & Fast Food,250,Fast Food,Bengaluru,HSR,Quick Bites,Good,3.6,15
Fill A Belly Restaurant,300,"North Indian,Chinese,Fast Food",Bengaluru,Sarjapur Road,Quick Bites,Good,3.6,33
Shawarma Bae,200,"Beverages,Fast Food",Bengaluru,BTM,Quick Bites,Average,3.3,8
Uttara Karanataka Mess,200,South Indian,Bengaluru,JP Nagar,Mess,Average,3.3,5
Orbis Market Kitchen,600,Arabian,Bengaluru,Forum Neighbourhood Mall-- Whitefield,Food Court,Average,3.2,4
Telugu Velugu,300,"South Indian,Biryani",Bengaluru,Bellandur,Food Court,Average,3.0,6
Thalassery Mess,300,Kerala,Bengaluru,HSR,Mess,Average,3.2,8
Sober Turtle,250,"Street Food,Sandwich,Beverages",Bengaluru,Koramangala 4th Block,Quick Bites,Average,3.3,39
The Big Brownie Theory,350,"Bakery,Desserts",Bengaluru,Varthur Main Road-- Whitefield,Bakery,Good,3.8,30
Little Bites,200,"Cafe,Fast Food",Bengaluru,MG Road,Café,Good,3.6,7
Shawarma & Kolkata Rolls,100,"Rolls,Fast Food",Bengaluru,New BEL Road,Quick Bites,Average,3.3,4
Sri Udupi Park,300,"South Indian,North Indian,Chinese",Bengaluru,Brookefield,Quick Bites,Good,3.5,14
Andhra Spice,300,"Andhra,Chinese",Bengaluru,Whitefield,Quick Bites,Not rated,-,-
Curries'N' Fries,400,Andhra,Bengaluru,HSR,Quick Bites,Good,3.7,22
Sweet Tooth - Do you have one?,600,"Bakery,Desserts",Bengaluru,Whitefield,none,Average,3.3,4
Food 4 U,400,North Indian,Bengaluru,Electronic City,Quick Bites,Good,3.6,35
Till The Last Bite,300,"North Indian,Chinese",Bengaluru,Electronic City,Quick Bites,Average,3.3,7
Bengaluru House,500,South Indian,Bengaluru,Jeevan Bhima Nagar,Casual Dining,Good,3.7,46
Melt,1000,"Continental,Steak,Fast Food",Bengaluru,BTM,Casual Dining,Very Good,4.0,114
Gowdru Mane,300,"Andhra,North Indian,Chinese",Bengaluru,New BEL Road,Quick Bites,Good,3.6,26
Punjabi Rasoi,250,North Indian,Bengaluru,New BEL Road,Quick Bites,None,NEW,NEW
Jain Foods,250,North Indian,Bengaluru,Rajarajeshwari Nagar,none,None,NEW,NEW
US Pizza,500,"Pizza,Italian,Salad",Bengaluru,Whitefield,Quick Bites,None,NEW,NEW
Burger Palace,400,"Burger,Fast Food",Bengaluru,Koramangala 7th Block,Quick Bites,None,NEW,NEW
Royal Biryani,400,"Biryani,Mughlai",Bengaluru,Indiranagar,Quick Bites,None,NEW,NEW
The Lakefront Kitchen,600,"North Indian,Chinese,Mughlai",Bengaluru,Electronic City,Casual Dining,Good,3.7,19
New Kabab Plaza,300,"Biryani,North Indian",Bengaluru,BTM,Casual Dining,Not rated,-,-
Chintu Chit Chat Centre,100,Street Food,Bengaluru,Banaswadi,Quick Bites,Good,3.5,22
Krishna Sagar,200,North Indian,Bengaluru,Banashankari,Quick Bites,Good,3.5,32
New Kadai Restaurant,500,"North Indian,Chinese",Bengaluru,Jakkur,Casual Dining,Average,2.8,30
Java,700,"North Indian,Chinese",Bengaluru,Old Airport Road,Casual Dining,Good,3.6,39
Dilish Kitchens,500,"North Indian,Chinese",Bengaluru,BTM,Casual Dining,Good,3.7,30
Havyaka Mess,300,South Indian,Bengaluru,Banashankari,Mess,Good,3.8,28
Noibidya,400,"North Indian,Bengali",Bengaluru,Marathahalli,Quick Bites,Good,3.5,46
Fruit Me Up,350,"Beverages,Fast Food",Bengaluru,Nagawara,Quick Bites,Good,3.6,48
Nati Biriyani Mane,200,"Biryani,South Indian",Bengaluru,JP Nagar,Quick Bites,Average,3.2,4
Bhaiyaji Food Court,300,"North Indian,Mithai",Bengaluru,MG Road,Quick Bites,Good,3.5,27
Fit Dish Fetish,500,Healthy Food,Bengaluru,Sankey Road,none,Good,3.5,38
Mel's Korner,500,Fast Food,Bengaluru,Church Street,Quick Bites,Good,3.7,96
All Saints Bakery,200,Bakery,Bengaluru,Brigade Road,Bakery,Good,3.6,23
Biryani Treats,650,Biryani,Bengaluru,Kalyan Nagar,none,Average,2.6,45
Mongolian Kitchen,300,"Chinese,Mongolian",Bengaluru,BTM,Quick Bites,Good,3.8,31
Karma Foods,250,"North Indian,Chinese",Bengaluru,Brookefield,Quick Bites,Average,3.2,7
Cravingz,400,"Fast Food,Beverages",Bengaluru,Mantri Square-- Malleshwaram,Food Court,Good,3.8,17
Momos Corner,250,Chinese,Bengaluru,HSR,Quick Bites,Average,3.3,6
Andhra Bhojanam,600,"North Indian,South Indian,Andhra",Bengaluru,Bannerghatta Road,Casual Dining,Good,3.6,21
Whistling Tandoor,600,"Continental,Chinese,Fast Food",Bengaluru,Banaswadi,Casual Dining,Average,3.0,24
Indian Chaps House,400,North Indian,Bengaluru,Marathahalli,Quick Bites,Good,3.7,14
Eat N Pack,150,Kerala,Bengaluru,BTM,Quick Bites,Average,3.3,4
Kwality Wall's Swirl's Happiness Station,200,"Ice Cream,Desserts",Bengaluru,Banashankari,Dessert Parlor,Average,2.9,25
Karavali Lunch Home,400,"South Indian,North Indian,Seafood,Mangalorean",Bengaluru,Banashankari,Quick Bites,Average,3.1,6
Cake Art,400,Bakery,Bengaluru,JP Nagar,Bakery,Average,2.9,27
Kabab World,500,"North Indian,Chinese",Bengaluru,Sarjapur Road,Quick Bites,Average,2.9,26
Dyu Art Cafe,800,"Cafe,Italian,Fast Food",Bengaluru,Koramangala 5th Block,Café,Excellent,4.5,3933
Cake Cafe,300,"Bakery,Desserts",Bengaluru,HSR,Bakery,Good,3.9,164
Roll Er Dokaan,300,"Street Food,Rolls",Bengaluru,Jeevan Bhima Nagar,Quick Bites,Good,3.9,142
Kaaram,500,"Andhra,Biryani",Bengaluru,Eat Street-- Koramangala 6th Block,Casual Dining,Good,3.8,331
Choco Cheese,300,"Desserts,Beverages",Bengaluru,BTM,Dessert Parlor,Very Good,4.4,65
Risalo Restaurant,400,"North Indian,Chinese",Bengaluru,Brookefield,Quick Bites,Average,3.4,6
Bathinda Junction,600,"North Indian,Mughlai,Chinese",Bengaluru,Electronic City,none,None,NEW,NEW
The Pizza Bakery,1200,"Italian,Pizza,Beverages",Bengaluru,Indiranagar,Casual Dining,Excellent,4.7,1856
CTR,150,South Indian,Bengaluru,Malleshwaram,Quick Bites,Excellent,4.8,4490
Northwind,650,"Biryani,Chinese,North Indian,Mangalorean",Bengaluru,Seshadripuram,Casual Dining,Good,3.9,87
Chinese Street,650,Chinese,Bengaluru,Whitefield,Casual Dining,Average,3.1,134
Ice Creamist,300,"Ice Cream,Desserts",Bengaluru,Kaggadasapura,Dessert Parlor,Average,3.3,27
Just Shawarma,300,"Arabian,Fast Food",Bengaluru,Kumaraswamy Layout,Quick Bites,Good,3.9,169
Pindi Bangalore,900,"North Indian,Chinese,Biryani,Street Food",Bengaluru,Whitefield,none,Average,3.2,10
Café Secret Alley,450,"Cafe,Fast Food,Chinese",Bengaluru,Indiranagar,Café,Very Good,4.0,89
The Village Restaurant,200,"North Indian,Chinese",Bengaluru,Whitefield,Quick Bites,Average,3.0,9
Upahar Sagar,350,"South Indian,Chinese,North Indian",Bengaluru,Banashankari,Quick Bites,Good,3.8,40
Grand Sweets & Snacks,300,"Mithai,Fast Food",Bengaluru,Malleshwaram,Sweet Shop,Average,3.3,5
Amravathi Restaurants & Caterers,400,"North Indian,Chinese",Bengaluru,BTM,Quick Bites,Average,3.1,6
Upahara Sagar,300,"South Indian,North Indian,Chinese",Bengaluru,Jayanagar,Quick Bites,Average,3.0,25
Butter Cup,250,"Desserts,Bakery",Bengaluru,Jayanagar,Dessert Parlor,Good,3.5,9
Foodie,300,"Chinese,Fast Food",Bengaluru,Whitefield,Kiosk,Average,2.9,34
Hotel Shalimar Meeting Point,500,North Indian,Bengaluru,Jakkur,Casual Dining,Good,3.7,26
Just Baked,400,"Bakery,Desserts",Bengaluru,Frazer Town,Bakery,Average,3.4,11
Al Sadique Restaurant,350,"Mughlai,North Indian,Street Food",Bengaluru,Frazer Town,Quick Bites,Good,3.5,33
More Than Chocolates,200,Bakery,Bengaluru,BTM,Bakery,Good,3.6,83
Sidewalk Cafe - Nahar's Heritage Hotel,800,"Italian,Fast Food",Bengaluru,Nahar's Heritage Hotel-- St. Marks Road,Casual Dining,Good,3.9,135
Nagashree's,550,"South Indian,North Indian,Fast Food",Bengaluru,Shanti Nagar,Casual Dining,Average,2.9,46
New Shanthi Sagar,450,"North Indian,South Indian,Chinese,Fast Food,Beverages,Desserts,Street Food",Bengaluru,Domlur,Casual Dining,Average,2.8,120
Zayan Kabab Korner,300,"North Indian,Chinese,Biryani,Kebab",Bengaluru,Frazer Town,Quick Bites,Good,3.8,39
Ambur Biryani Mess,250,Biryani,Bengaluru,Koramangala 6th Block,Quick Bites,Average,3.4,18
North Indian And Bengali Mess,300,"North Indian,Bengali",Bengaluru,Koramangala 5th Block,Mess,Good,3.7,34
Swaadishta Restaurant,750,"Andhra,North Indian,Chinese,Mangalorean",Bengaluru,Sadashiv Nagar,Casual Dining,Average,2.5,60
Gold Line Breadz,350,"Bakery,Fast Food,Desserts",Bengaluru,Kammanahalli,Bakery,Good,3.7,54
Bangarpet Chats,80,Street Food,Bengaluru,Kammanahalli,Quick Bites,Not rated,-,-
Stars 'N' Stripes,500,"North Indian,Chinese,Fast Food",Bengaluru,MG Road,Quick Bites,Average,2.7,77
Chorum Curryum,300,"Kerala,South Indian,Biryani",Bengaluru,BTM,Quick Bites,Good,3.6,14
Grandma's Recipe,400,"Biryani,Kebab,Kerala",Bengaluru,Sarjapur Road,none,Good,3.9,51
LK Royal Gardenia,700,"South Indian,North Indian",Bengaluru,International Airport,Casual Dining,Good,3.6,21
Rice and Rolls,500,"Arabian,Biryani,North Indian,Chinese,Fast Food",Bengaluru,Koramangala 6th Block,Quick Bites,Average,2.7,61
Mayuri Restaurant,1000,"North Indian,Chinese",Bengaluru,Rammurthy Nagar,Casual Dining,Average,2.9,17
Dharwad Line Bazar Mishra Pedha,150,Mithai,Bengaluru,Malleshwaram,Sweet Shop,Average,3.4,5
Messy Eats,500,"Bakery,Desserts",Bengaluru,New BEL Road,Bakery,Good,3.9,134
Tasty Bytes,300,"North Indian,Chinese,Momos,Rolls",Bengaluru,Kumaraswamy Layout,Quick Bites,Average,3.1,245
Kakatiya's,250,"South Indian,Biryani",Bengaluru,HSR,Quick Bites,Average,3.1,6
Pita Pocket Factory,500,"Mediterranean,Continental,Italian,Burger",Bengaluru,Brookefield,Casual Dining,Good,3.6,27
Jai Bhavani Savaji Hotel,400,"South Indian,Biryani",Bengaluru,Vijay Nagar,Quick Bites,Average,2.9,6
Griha Bhojan,300,North Indian,Bengaluru,Bellandur,none,None,NEW,NEW
Oregano Pizzeria,450,"Cafe,Italian,Pizza",Bengaluru,Koramangala 4th Block,Café,Good,3.7,53
Grill N Chill,400,"North Indian,Chinese",Bengaluru,BTM,Quick Bites,Average,3.1,18
Taantraa - Organic Handbaking,350,"Bakery,Desserts",Bengaluru,Indiranagar,none,Good,3.7,28
Cafe @ Elanza,1000,"Chinese,North Indian,Cafe",Bengaluru,Richmond Road,Casual Dining,Good,3.7,146
SFC Kabab Corner,350,"Chinese,Andhra",Bengaluru,Electronic City,Quick Bites,Good,3.6,15
Halli Mane Hotel,300,South Indian,Bengaluru,Kalyan Nagar,Quick Bites,Not rated,-,-
VM Amul Ice Cream,100,Ice Cream,Bengaluru,Bellandur,Dessert Parlor,Not rated,-,-
Jagannath Mess,300,"Andhra,North Indian,South Indian",Bengaluru,Brookefield,Mess,Not rated,-,-
Vasantha Grand,250,"South Indian,North Indian,Chinese",Bengaluru,JP Nagar,Quick Bites,Not rated,-,-
Namana Garden,250,"South Indian,Beverages",Bengaluru,Bannerghatta Road,Quick Bites,Not rated,-,-
Cake Menu,400,Bakery,Bengaluru,Electronic City,Bakery,Not rated,-,-
KOOL-JOINT,300,"Ice Cream,Fast Food,Beverages",Bengaluru,Basaveshwara Nagar,none,Not rated,-,-
Sree Vinayaka Puttukada,250,"Kerala,South Indian",Bengaluru,Indiranagar,Quick Bites,Not rated,-,-
Udupi Sagar Hotel Pure Veg,300,"North Indian,Chinese",Bengaluru,Nagawara,Quick Bites,Not rated,-,-
Ambur Chicken Biryani,200,Biryani,Bengaluru,Electronic City,Quick Bites,None,NEW,NEW
Sofiya Cakes,300,"Bakery,Desserts",Bengaluru,HSR,Bakery,Not rated,-,-
Chocolate Philosophy,500,Desserts,Bengaluru,RT Nagar,Dessert Parlor,Not rated,-,-
Rotiyana,400,North Indian,Bengaluru,Domlur,Quick Bites,Not rated,-,-
Thali15,300,North Indian,Bengaluru,HSR,none,Not rated,-,-
New Banashankari Donne Biryani,300,"Biryani,North Indian",Bengaluru,Basavanagudi,Quick Bites,Good,3.5,13
24 Hours Cake Delivery,700,Bakery,Bengaluru,Electronic City,none,Not rated,-,-
New Biryani Mane,400,"South Indian,Biryani",Bengaluru,Jayanagar,Quick Bites,Not rated,-,-
ARB Restaurant,400,"Chinese,North Indian",Bengaluru,Whitefield,Quick Bites,Not rated,-,-
Pandit Ji Sweets & Namkeen,300,"North Indian,Fast Food",Bengaluru,Electronic City,Quick Bites,Not rated,-,-
Fresh Kitchen,400,"North Indian,Chinese",Bengaluru,HSR,Quick Bites,Not rated,-,-
Mom's Kitchen,250,"North Indian,Chinese,South Indian",Bengaluru,Whitefield,none,Not rated,-,-
Kitchen Stories,400,"North Indian,Bengali,South Indian",Bengaluru,Varthur Main Road-- Whitefield,none,Not rated,-,-
Aramane Donne Biriyani,150,"South Indian,Biryani",Bengaluru,Banashankari,Quick Bites,Not rated,-,-
Maggie Point,300,"North Indian,Chinese",Bengaluru,Whitefield,none,Not rated,-,-
Udupi Veg Express,250,"South Indian,Chinese,North Indian",Bengaluru,Whitefield,Quick Bites,Not rated,-,-
Sri Krishna Sweets,100,Mithai,Bengaluru,Jayanagar,Sweet Shop,Not rated,-,-
Tempura Restaurant,500,"Japanese,Chinese,Tibetan,Momos",Bengaluru,5th Avenue-- Brigade Road,Casual Dining,Good,3.9,122
Mamma Rotti Family Restaurant,600,"North Indian,Chinese",Bengaluru,Jalahalli,Casual Dining,Good,3.6,19
The Breakfast Truck,550,Continental,Bengaluru,Eat Street-- Koramangala 6th Block,Quick Bites,Good,3.8,66
Ragi Nadu,450,"South Indian,Biryani,Chinese",Bengaluru,Electronic City,Quick Bites,Good,3.5,13
Sampoorna,600,"Chinese,North Indian",Bengaluru,JP Nagar,Casual Dining,Good,3.6,70
Juice Junction Food Court,250,"Beverages,Juices,Fast Food",Bengaluru,Koramangala 6th Block,Beverage Shop,Good,3.7,70
Calcutta Chats,100,Street Food,Bengaluru,Residency Road,Quick Bites,Good,3.5,11
The Spice Pavillion,600,North Indian,Bengaluru,Marathahalli,Casual Dining,Good,3.7,126
Captain Cook Food Court,400,"North Indian,Chinese,Fast Food",Bengaluru,Rajarajeshwari Nagar,Quick Bites,Good,3.9,298
Singh Saab,800,"North Indian,Chinese,Mughlai",Bengaluru,Indiranagar,Casual Dining,Good,3.7,244
New South Corner,300,"South Indian,North Indian,Chinese",Bengaluru,BTM,Quick Bites,Good,3.8,21
Halli Mane,300,South Indian,Bengaluru,Majestic,Quick Bites,Average,3.2,5
Melting Melodies,300,"Desserts,Bakery",Bengaluru,Bellandur,Dessert Parlor,Good,3.6,11
Hotel Karavali Beach,500,"Seafood,Mangalorean,Chinese",Bengaluru,Seshadripuram,Casual Dining,Good,3.5,19
Oyster Bay,550,"North Indian,Chinese",Bengaluru,Old Airport Road,Casual Dining,Average,3.2,5
Punjabi Zaika,500,"North Indian,Chinese",Bengaluru,Kaggadasapura,Casual Dining,Average,3.0,60
Rajasthani Sweets & Snacks,100,"North Indian,Street Food",Bengaluru,Kanakapura Road,Quick Bites,Good,3.8,38
Five Spice Dining,750,"Chinese,North Indian,South Indian",Bengaluru,24 Tech Hotel-- Marathahalli,Casual Dining,Good,3.6,56
Samprith Gowdru Mudde Hotel,300,South Indian,Bengaluru,Rammurthy Nagar,Quick Bites,Good,3.5,16
Bengalooru Tiffany's,400,"South Indian,North Indian,Chinese,Street Food",Bengaluru,JP Nagar,Quick Bites,Average,3.1,39
Cake Gallery,300,Bakery,Bengaluru,Yeshwantpur,Bakery,Good,3.6,24
Bhagini,500,"Andhra,Chinese,North Indian",Bengaluru,Nagawara,Casual Dining,Average,3.3,10
Aaranya Restaurant,800,"North Indian,Chinese,Mughlai",Bengaluru,HSR,Casual Dining,Average,3.4,212
Sukh Sagar Express,500,"North Indian,Chinese,Fast Food,Street Food",Bengaluru,Orion Mall-- Malleshwaram,Food Court,Good,3.7,89
Strawbees,350,"Bakery,Desserts",Bengaluru,Kaggadasapura,Bakery,Good,3.8,53
Abbabi Chicken,200,Fast Food,Bengaluru,Bellandur,Quick Bites,Good,3.7,133
Kenny's Restaurant,450,Chinese,Bengaluru,Banaswadi,Quick Bites,Good,3.7,87
Brewz Coffee,650,Cafe,Bengaluru,BTM,Café,Average,2.9,61
Kakaji,350,North Indian,Bengaluru,Marathahalli,Quick Bites,Good,3.7,204
Momo Bites,350,Tibetan,Bengaluru,Soul Space Arena Mall-- Marathahalli,Food Court,Average,3.1,21
Dakshin Restaurant,800,"Biryani,North Indian,Chinese,Mangalorean",Bengaluru,Brigade Garden-- Brigade Road,Casual Dining,Good,3.6,17
Rasoi Ghar,300,"Biryani,Rolls",Bengaluru,Gopalan Arcade-- Rajarajeshwari Nagar,Food Court,Average,2.9,164
Yumme Veg,200,"Fast Food,Street Food",Bengaluru,Bannerghatta Road,none,Good,3.6,14
Chow San,500,"Chinese,Thai,Momos",Bengaluru,Bannerghatta Road,Quick Bites,Average,3.0,123
New Udupi Veg,200,"North Indian,South Indian,Chinese",Bengaluru,Yelahanka,Quick Bites,Good,3.8,23
Paratha's Kitchen,200,"North Indian,South Indian",Bengaluru,Bellandur,none,Average,2.8,33
Nammame Upachar,400,"South Indian,North Indian,Chinese",Bengaluru,Nagarbhavi,Casual Dining,Average,3.0,57
Hunan King's,800,"Chinese,Thai,Momos",Bengaluru,Sahakara Nagar,Casual Dining,Average,2.9,123
South Tiffins,150,South Indian,Bengaluru,HSR,Quick Bites,Good,3.5,144
Dakshin Grand,300,"South Indian,North Indian,Chinese,Street Food",Bengaluru,Banashankari,Quick Bites,Average,3.0,82
Hotel Sapthagiri,700,"Andhra,North Indian,Chinese",Bengaluru,Marathahalli,Casual Dining,Good,3.6,13
Chaat Bazaar,300,Street Food,Bengaluru,Forum Neighbourhood Mall-- Whitefield,Quick Bites,Good,3.6,35
The IT Crowd,400,"North Indian,Burger,Sandwich,Chinese",Bengaluru,Whitefield,Quick Bites,Average,2.8,21
Hungry Walker,400,"Indonesian,Thai,Vietnamese,Asian,Chinese,Continental,Malaysian",Bengaluru,Indiranagar,none,Very Good,4.0,43
South Point Pub,800,"North Indian,Seafood,Chinese",Bengaluru,Basavanagudi,Bar,Average,3.4,11
A3 Nuwang Kitchen,300,"Chinese,North Indian",Bengaluru,Ejipura,Quick Bites,Good,3.7,43
Bademiyan Kebabs,600,"Kebab,Hyderabadi,Biryani,Charcoal Chicken",Bengaluru,Orion Mall-- Malleshwaram,Casual Dining,Good,3.8,86
New Udupi Grand,300,"South Indian,North Indian,Chinese",Bengaluru,JP Nagar,Quick Bites,Good,3.5,48
Ruchi's Corner,200,Fast Food,Bengaluru,Banashankari,Quick Bites,Average,2.7,122
Roadhouse Kafe,400,"Fast Food,Burger",Bengaluru,Hennur,Quick Bites,Good,3.8,39
Arogya Thaana,200,"Beverages,Sandwich",Bengaluru,Whitefield,Beverage Shop,Good,3.8,72
Juice Lounge,250,"Beverages,Healthy Food",Bengaluru,BTM,Beverage Shop,Average,3.1,28
JFD Cafe,400,Cafe,Bengaluru,HSR,Café,Average,2.9,38
Shanthi Sagar,400,"South Indian,North Indian,Chinese",Bengaluru,Uttarahalli,Casual Dining,Average,3.1,28
Navya's,800,"Hyderabadi,Biryani,North Indian",Bengaluru,Bommanahalli,Casual Dining,Poor,2.4,49
Taishty,200,North Indian,Bengaluru,Whitefield,Quick Bites,Good,3.7,68
Hotel Devanand Kerala Restaurant,300,Kerala,Bengaluru,CV Raman Nagar,Quick Bites,Average,3.4,94
Classic Lassi Shop,150,"Beverages,Ice Cream",Bengaluru,Ulsoor,Beverage Shop,Average,3.3,44
Cocoa Bakes,350,"Bakery,Desserts",Bengaluru,Banashankari,Bakery,Good,3.5,15
AutoExpress -  Hot Dogs,300,Fast Food,Bengaluru,Indiranagar,none,Good,3.7,20
