NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Apna Paratha House,250,North Indian,Ahmedabad,Gota,Quick Bites,None,NEW,NEW
The Only Kitchen,200,"North Indian,Fast Food",Ahmedabad,Thaltej,none,None,NEW,NEW
Tawa Meals,250,North Indian,Ahmedabad,Vejalpur,none,Not rated,-,-
Madras Idly House,150,South Indian,Ahmedabad,Satellite,Quick Bites,Average,3.0,4
Kriga Chocolates,200,Desserts,Ahmedabad,Ranip,Dessert Parlor,Not rated,-,-
WTC Pasta,300,"Italian,American",Ahmedabad,Memnagar,Quick Bites,Not rated,-,-
Bukharah,600,"North Indian,Mughlai",Ahmedabad,Sarkhej,none,Not rated,-,-
Indian Tawa Paratha,400,"Mughlai,Fast Food",Ahmedabad,Bopal,Quick Bites,Not rated,-,-
MS Food,250,Fast Food,Ahmedabad,Nikol,Quick Bites,Average,3.0,4
Nishka's Kitchen,250,Fast Food,Ahmedabad,Prahlad Nagar,none,Not rated,-,-
Cheeers Cafe,350,Fast Food,Ahmedabad,Bopal,Quick Bites,Average,3.0,4
Spheres Kitchen,600,"Pizza,Fast Food,Beverages",Ahmedabad,Bodakdev,none,Not rated,-,-
A2 to P2 Paratha,200,North Indian,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Karnavati Dabeli Centre,150,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Pehalwan Chinese & Coffee,300,Chinese,Ahmedabad,Navrangpura,Quick Bites,Not rated,-,-
New Topaz Ande Ka Tadka,350,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Apna Paratha House,400,North Indian,Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
7 Cheff,250,Fast Food,Ahmedabad,Satellite,none,None,NEW,NEW
The Cafe King,300,"Fast Food,Sandwich",Ahmedabad,Bodakdev,Quick Bites,Not rated,-,-
The Kichenette,300,Gujarati,Ahmedabad,Baugban Food Court-- Nikol,Quick Bites,Not rated,-,-
Desi Dhaba,350,"North Indian,Gujarati",Ahmedabad,Adalaj,Quick Bites,Not rated,-,-
Big Bite Cafe,400,"Pizza,Fast Food,North Indian",Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
Cafe Brew,300,Cafe,Ahmedabad,Satellite,Café,Not rated,-,-
DP's Kitchen,300,Fast Food,Ahmedabad,Ellis Bridge,none,None,NEW,NEW
Tastebuds Restro,400,"North Indian,Gujarati,Chinese",Ahmedabad,Satellite,none,Not rated,-,-
Eat N Meet,250,Fast Food,Ahmedabad,Bodakdev,Quick Bites,Not rated,-,-
Kailash Fast Food,400,Fast Food,Ahmedabad,Shahibagh,Quick Bites,Not rated,-,-
Darbar's,450,North Indian,Ahmedabad,Bodakdev,Quick Bites,Not rated,-,-
Beans And Creams,350,Fast Food,Ahmedabad,Satellite,Quick Bites,Not rated,-,-
Vishu's Kitchen,250,Fast Food,Ahmedabad,Thaltej,none,Not rated,-,-
Bombay Kitchen,250,North Indian,Ahmedabad,Vejalpur,none,Not rated,-,-
the  Hangout Spot,550,"Mexican,Italian",Ahmedabad,Prahlad Nagar,Quick Bites,Not rated,-,-
Sadakchai,200,Street Food,Ahmedabad,Bopal,Quick Bites,None,NEW,NEW
