NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Arabian Fried Chicken,450,"Fast Food,Biryani",Coimbatore,Race Course,Quick Bites,Good,3.9,368
Red Door,450,Cafe,Coimbatore,Race Course,Café,Very Good,4.4,244
Robot,1300,"North Indian,Chinese,Thai",Coimbatore,Lakshmi Mills,Casual Dining,Very Good,4.1,228
Famous Biryani House,400,"Biryani,South Indian",Coimbatore,Gandhipuram,Quick Bites,Very Good,4.3,365
Neydhal The Coast,500,"South Indian,Seafood",Coimbatore,Peelamedu,Casual Dining,Very Good,4.0,163
JR Cakes & Bakes,250,"Bakery,Desserts",Coimbatore,Peelamedu,Bakery,Average,3.3,20
Nidhi Manpanda Unavagam,400,Fast Food,Coimbatore,RS Puram,Quick Bites,Average,3.3,12
Pizza Paradize,250,Pizza,Coimbatore,Vadavalli,Quick Bites,Good,3.7,24
Kovai Kabab,250,"North Indian,South Indian,Kebab,Chinese",Coimbatore,Saravanampatty,Quick Bites,Good,3.8,28
Cream & Fudge,300,"Desserts,Ice Cream",Coimbatore,Sitra,Dessert Parlor,Not rated,-,-
Bakes N Chocs,200,"Bakery,Fast Food",Coimbatore,Ramanathapuram,Bakery,Good,3.6,21
Diner's Park,500,Fast Food,Coimbatore,Ramanathapuram,Quick Bites,Average,3.3,12
Oven Fresh,200,"Bakery,Desserts",Coimbatore,RS Puram,Bakery,Good,3.6,27
Tharun Restaurant,400,"Fast Food,South Indian",Coimbatore,Saravanampatty,Quick Bites,Good,3.7,17
Fish Chain,350,"Seafood,BBQ,Biryani",Coimbatore,Ganapathy,Quick Bites,Average,3.2,12
Agarwal Sweet Palace,500,"North Indian,South Indian,Mithai,Street Food",Coimbatore,Peelamedu,Quick Bites,Good,3.6,17
OMG - Oh My Grill,350,"Biryani,BBQ,Kebab",Coimbatore,Kalapatti,Quick Bites,Average,3.4,22
Hangout Mini,500,"Desserts,Fast Food",Coimbatore,Saibaba Colony,Quick Bites,Average,2.8,35
The Cake Point,200,"Bakery,Desserts,Sandwich,Ice Cream",Coimbatore,Ramanathapuram,Bakery,Average,3.3,24
Dosart,200,South Indian,Coimbatore,Peelamedu,Quick Bites,Good,3.7,28
Herboo Bites,250,South Indian,Coimbatore,Vadavalli,Quick Bites,Average,3.2,16
Banana Leaf Restaurant,500,"Biryani,North Indian,South Indian,Seafood,Grill,Arabian,Middle Eastern,Chinese",Coimbatore,Ganapathy,Casual Dining,Good,3.6,101
Hotel Aryaas,600,South Indian,Coimbatore,Ramanathapuram,Casual Dining,Average,3.3,24
Bombay Sweet And Chat,250,"Street Food,Chinese,Fast Food",Coimbatore,Saibaba Colony,Quick Bites,Average,3.4,6
Olive n' Basil,600,"Italian,Pizza,Continental",Coimbatore,Ganapathy,Casual Dining,Average,3.3,15
Bee Bakers,100,Bakery,Coimbatore,Vadavalli,Bakery,Average,3.2,6
Anu Mess,150,"South Indian,Biryani",Coimbatore,RS Puram,Mess,Good,3.5,17
Junk Station,100,"Street Food,Fast Food",Coimbatore,Peelamedu,Quick Bites,Average,3.4,5
Bread One,250,"Bakery,Fast Food",Coimbatore,Thudiyalur,Bakery,Good,3.6,19
Vinayaga Bakes,300,"Fast Food,Beverages",Coimbatore,Sitra,Quick Bites,Good,3.5,12
Planet Cuisine,400,"Seafood,Arabian,Indian,Kebab,Grill,Middle Eastern,BBQ,Indonesian",Coimbatore,Ramanathapuram,Quick Bites,Average,3.3,20
Amul Ice Cream,250,Ice Cream,Coimbatore,Singanallur,Dessert Parlor,Average,3.3,19
Pizza Paradize,250,Pizza,Coimbatore,Saravanampatty,Quick Bites,Good,3.6,18
Sabas Cafe,300,"Fast Food,Desserts",Coimbatore,Ramanathapuram,Quick Bites,Average,3.3,23
Green Banana Restaurant,500,"North Indian,Chinese",Coimbatore,Saravanampatty,Quick Bites,Good,3.8,22
Call For Cake,400,Bakery,Coimbatore,Thudiyalur,Bakery,Good,3.6,20
The Hot Chocolate Patisserie & Cafe,1000,"Italian,Continental,American",Coimbatore,Peelamedu,Quick Bites,Average,3.4,15
Tiffin House,150,South Indian,Coimbatore,Town Hall,Quick Bites,Good,3.6,19
Shree Balakumar Mess,300,Healthy Food,Coimbatore,Vadavalli,Quick Bites,Good,3.5,14
The Peppercorns,200,South Indian,Coimbatore,RS Puram,Quick Bites,Average,3.4,24
Hotel Shree Annambigaa,300,"Chettinad,South Indian",Coimbatore,Ganapathy,Casual Dining,Average,3.0,15
Fish Cafe,150,"Seafood,South Indian",Coimbatore,Peelamedu,Quick Bites,Average,2.6,21
Cafe Potaato,250,"Cafe,Fast Food,Ice Cream,Burger,Sandwich",Coimbatore,RS Puram,Café,Average,3.2,6
Sri Annalakshmi Mess,200,"South Indian,Chettinad",Coimbatore,Sitra,Mess,Average,3.4,15
Kovai Dakshin,400,South Indian,Coimbatore,Peelamedu,Casual Dining,Average,3.4,17
Hotel Sri Lalitha's,250,"South Indian,North Indian",Coimbatore,Kavundampalayam,Casual Dining,Average,3.3,14
Linda,400,Fast Food,Coimbatore,Saibaba Colony,Casual Dining,Average,3.4,81
Open Doors,500,"Cafe,Beverages,Coffee and Tea,Fast Food,Healthy Food,Sandwich",Coimbatore,Peelamedu,Café,Average,3.4,22
